article_id	talk_page_id	talk_page	thread_id	thread_title
8552897	6841990	Talk:Hinduism/Archive_9	1964	== [[Wikipedia:Featured article review/Hinduism]] ==
8552897	6841990	Talk:Hinduism/Archive_9	1968	== link clean up drive ==
8552897	6841990	Talk:Hinduism/Archive_9	1972	== Attitudes Towards Sex ==
8552897	6841990	Talk:Hinduism/Archive_9	1980	== non-vedic schools of thought ? ==
8552897	6841990	Talk:Hinduism/Archive_9	1983	== [[Mahabharata glossary]] ==
8552897	6841990	Talk:Hinduism/Archive_9	1985	== Hinduism And Monotheism ==
8552897	6841990	Talk:Hinduism/Archive_9	2000	== Indian words ==
8552897	6841990	Talk:Hinduism/Archive_9	2005	== No mention of many Hindu books ==
8552897	6841990	Talk:Hinduism/Archive_9	2008	== Consensus on &quot;core concepts&quot; ==
8552897	6841990	Talk:Hinduism/Archive_9	2010	==Indian law==
8552897	6841990	Talk:Hinduism/Archive_9	2013	== [[Mohit]] ==
8552897	6841990	Talk:Hinduism/Archive_9	2016	== No polytheism in Hinduism ==
8552897	6841990	Talk:Hinduism/Archive_9	2022	==Why there is not mention of hindu calender==
8552897	6841990	Talk:Hinduism/Archive_9	2026	==Atheistic views in hinduism==
8552897	6841990	Talk:Hinduism/Archive_9	2032	===Rebutal to atheism and polytheism in Gita===
8552897	6841990	Talk:Hinduism/Archive_9	2056	===Atheistic views in hinduism===
8552897	6841990	Talk:Hinduism/Archive_9	2080	===Neither Monotheism nor Polytheism apply here===
8552897	6841990	Talk:Hinduism/Archive_9	2085	== Belief in Vedas ==
8552897	6841990	Talk:Hinduism/Archive_9	2093	==Notes needs cleanup==
8552897	6841990	Talk:Hinduism/Archive_9	2095	== 'vedanta' ==
8552897	6841990	Talk:Hinduism/Archive_9	2104	== Hindu Dharma ==
8552897	6841990	Talk:Hinduism/Archive_9	2106	== Reappearance of [[Ayyavazhi]] ==
8552897	6841990	Talk:Hinduism/Archive_9	2120	== Removed==
8552897	6841990	Talk:Hinduism/Archive_9	2124	== Unfortunate ==
8552897	6841990	Talk:Hinduism/Archive_9	2131	== Also unfortunate ==
8552897	6841990	Talk:Hinduism/Archive_9	2134	== brahmana and vedas in introduction ==
8552897	6841990	Talk:Hinduism/Archive_9	2141	==&quot;oldest&quot;==
8552897	6841990	Talk:Hinduism/Archive_9	2175	==Improving?==
8552897	6841990	Talk:Hinduism/Archive_9	2178	== [[Linga Purana]] ==
8552897	6841990	Talk:Hinduism/Archive_9	2180	==Ekam Satviprahaa Bahudha Vadanti==
28661934	28661934	Talk:1989_ICF_Canoe_Slalom_World_Championships	2192	== Dead link ==
281389	281389	Talk:Hamilton,_Alabama	2200	==Divorce==
45784800	45784800	User_talk:Byronlee~enwiki	2223	== Your account will be renamed ==
45784800	45784800	User_talk:Byronlee~enwiki	2226	== Renamed ==
26534469	17253032	Talk:Climate_change_denial/Archive_9	2232	== The title is not appropritely neutral. ==
26534469	17253032	Talk:Climate_change_denial/Archive_9	2236	== Silly revert war over nature of term denialism ==
5839910	5839910	User_talk:Jjtanwar	2258	==License tagging for Image:GSS.jpg==
5839910	5839910	User_talk:Jjtanwar	2260	==[[:Janmejay tanwar]]==
5839910	5839910	User_talk:Jjtanwar	2262	==[[:Image:GSS.jpg]]==
5839910	5839910	User_talk:Jjtanwar	2264	==[[:Image:GSS.jpg]]==
5839910	5839910	User_talk:Jjtanwar	2266	== Battle of Maonda and Mandholi ==
5839910	5839910	User_talk:Jjtanwar	2268	==Copyright problems with [[:Battle of Lalsot]]==
5839910	5839910	User_talk:Jjtanwar	2271	==Speedy deletion of [[:Chattis Rajkul]]==
5839910	5839910	User_talk:Jjtanwar	2273	==Speedy deletion of [[:Sarun Mata Temple]]==
5839910	5839910	User_talk:Jjtanwar	2275	==License tagging for File:SarunMaataImage01.jpg==
5839910	5839910	User_talk:Jjtanwar	2277	==Personalities==
5839910	5839910	User_talk:Jjtanwar	2280	==[[Wikipedia:Articles for deletion|Articles for deletion]] nomination of [[:Sarun Mata Temple]]==
5839910	5839910	User_talk:Jjtanwar	2282	==[[Wikipedia:Criteria for speedy deletion|Speedy deletion]] nomination of [[:File:SarunMata01.jpg]]==
5839910	5839910	User_talk:Jjtanwar	2284	== TUSC token 9ce8a6525c2de89c65756df40f482d9f ==
5839910	5839910	User_talk:Jjtanwar	2286	== September 2010 ==
5839910	5839910	User_talk:Jjtanwar	2288	==[[Wikipedia:Criteria for speedy deletion|Speedy deletion]] nomination of [[:Lt. General Nathu Singh Rathore]]==
5839910	5839910	User_talk:Jjtanwar	2290	==[[Wikipedia:Proposed deletion|Proposed deletion]] of [[Istimrari]]==
5839910	5839910	User_talk:Jjtanwar	2293	== Nomination of [[Istimrari]] for deletion ==
5839910	5839910	User_talk:Jjtanwar	2295	== November 2011 ==
5839910	5839910	User_talk:Jjtanwar	2297	== Possibly unfree File:Tanwarawati.JPG ==
5839910	5839910	User_talk:Jjtanwar	2299	==Disambiguation link notification for November 20==
5839910	5839910	User_talk:Jjtanwar	2303	== Article notability notification ==
5839910	5839910	User_talk:Jjtanwar	2305	==  Proposed deletion of Janwar (Rajputs) ==
34873380	34873380	User_talk:86.135.65.84	2310	== February 2012 ==
19409319	19409319	User_talk:222.101.9.202	2315	== September 2008 ==
39540863	39540863	User_talk:Nepalikura	2322	== Your submission at [[Wikipedia:Articles for creation|Articles for creation]] ==
39540863	39540863	User_talk:Nepalikura	2325	==[[Wikipedia talk:Articles for creation/acetravels.com]] concern==
39540863	39540863	User_talk:Nepalikura	2327	==Your draft article, [[Wikipedia talk:Articles for creation/acetravels.com]]==
4188213	4188213	Talk:Pacific_Coliseum	2332	== Coordinates ==
4188213	4188213	Talk:Pacific_Coliseum	2334	== Naming Rights ==
4188213	4188213	Talk:Pacific_Coliseum	2336	== Avril Lavigne's Bonez Tour ==
4188213	4188213	Talk:Pacific_Coliseum	2338	== WWE House Shows ==
20492650	20492650	User_talk:Ichigo123	2354	== Welcome ==
15077701	15077701	User_talk:Tifaret	2359	==AfD nomination of [[Robert Zink]]==
15077701	15077701	User_talk:Tifaret	2361	==The Esoteric Order of the Golden Dawn==
25103846	25103846	User_talk:86.44.192.59	2365	== November 2009 ==
9710015	9710015	Talk:List_of_Australian_Touring_Car_and_V8_Supercar_champions	2380	==ATCC==
9710015	9710015	Talk:List_of_Australian_Touring_Car_and_V8_Supercar_champions	2388	== SLR??? ==
41955032	41955032	User_talk:92.21.52.159	2402	== Welcome to Wikipedia! ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2407	== Location ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2416	== Buchons masqueraing as Hurricanes ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2422	== Fair use rationale for Image:Battle moviep.jpg ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2424	== Fair use rationale for Image:Battle of Britain DVD.jpg ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2426	== Fair use rationale for Image:Battle of britain.jpg ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2428	== &quot;Mark Haddie&quot; ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2431	== The making of the film - Spitfire numbers ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2434	== spacing ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2441	== Fair use rationale for Image:Battle moviep.jpg ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2443	== Fair use rationale for Image:Battle of Britain DVD.jpg ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2445	== Fair use rationale for Image:Battle of britain.jpg ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2447	== Use of images in article ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2449	== Origin of this paragraph, please ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2452	== Memorable quotes ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2458	== Request for help re: Terminology of Battle of Britain ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2463	== Running time for &quot;UK original version&quot; ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2466	== Continuity errors ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2468	== Squadron of Spitfires comment ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2476	== Polish pilot dialogue ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2479	== 'Dowding' - 'Park' conversation regarding the Poles and the Czechs. ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2485	== [[Ken Adam]] ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2488	== Radar ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2491	== Poor continuity 1960s bell push ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2493	== Mr Warwick/Warrick? ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2531	== &quot;Musical score&quot; ==
1996582	23424511	Talk:Battle_of_Britain_(film)/Archive_1	2534	== A British film - not &quot;UK/US&quot; ==
1996582	1996582	Talk:Battle_of_Britain_(film)	2537	== Change of ending quote ==
1996582	1996582	Talk:Battle_of_Britain_(film)	2540	== How much money overall did the &quot;Battle Of Britain&quot; make (or lose) ==
1996582	1996582	Talk:Battle_of_Britain_(film)	2543	== Historical accuracy ==
1996582	1996582	Talk:Battle_of_Britain_(film)	2546	== Engines in the mock ups ==
1996582	1996582	Talk:Battle_of_Britain_(film)	2548	== More comprehensive index required ? ==
24510080	24510080	User_talk:173.56.3.67	2553	== September 2009 ==
33746384	33746384	User_talk:62.83.2.50	2563	== November 2011 ==
22855378	22855378	Talk:Outline_of_Jordan	2572	== Tips for developing country outlines ==
22855378	22855378	Talk:Outline_of_Jordan	2574	== A note concerning redlinks... ==
22855378	22855378	Talk:Outline_of_Jordan	2577	== Guidelines for outlines ==
22855378	22855378	Talk:Outline_of_Jordan	2579	== Please check and fix the government section ==
22855378	22855378	Talk:Outline_of_Jordan	2582	==File:Coat of Jordan.png Nominated for Deletion==
22855378	22855378	Talk:Outline_of_Jordan	2585	== Needed maintenance on country outlines ==
22855378	22855378	Talk:Outline_of_Jordan	2587	== Quick explanation of Wikipedia outlines ==
10479298	10479298	Talk:Odo_IV,_Duke_of_Burgundy	2592	==Untitled==
36612660	36612660	User_talk:Fayadakya	2600	== August 2012 ==
31461240	31461240	User_talk:74.13.93.127	2612	== April 2011 ==
16430564	16430564	Talk:Geoffrey_Smith_(gardener)	2618	==Untitled==
42603312	42603312	User_talk:Frozenfish.gw2	2626	== Your submission at [[Wikipedia:Articles for creation|Articles for creation]]: [[Wikipedia talk:Articles for creation/Vietnamese Vodka (guild)|Vietnamese Vodka (guild)]] (April 27) ==
42603312	42603312	User_talk:Frozenfish.gw2	2629	==[[Wikipedia talk:Articles for creation/Vietnamese Vodka (guild)]] concern==
42603312	42603312	User_talk:Frozenfish.gw2	2631	==Your draft article, [[Wikipedia talk:Articles for creation/Vietnamese Vodka (guild)]]==
16838494	16838494	User_talk:74.130.94.196	2638	== April 2008 ==
35175877	35175877	User_talk:70.228.74.168	2645	== March 2012 ==
24841336	27150281	Talk:The_Next_Three_Days/Archive_1	2654	== removed irrelevent text as next sentence ==
24841336	27150281	Talk:The_Next_Three_Days/Archive_1	2661	== Out of date tag ==
24841336	27150281	Talk:The_Next_Three_Days/Archive_1	2672	== IMDB ==
24841336	27150281	Talk:The_Next_Three_Days/Archive_1	2674	== Plot ==
24841336	24841336	Talk:The_Next_Three_Days	2677	== The plot section ==
24841336	24841336	Talk:The_Next_Three_Days	2685	== IFTA Awards ==
16936232	16936232	User_talk:75.62.0.249	2699	== April 2008 ==
4543838	4543838	Talk:U.S._Città_di_Palermo	2706	== US Palermo Founding Year ==
4543838	4543838	Talk:U.S._Città_di_Palermo	2713	==Good article review==
4543838	4543838	Talk:U.S._Città_di_Palermo	2715	==Managerial history==
4543838	4543838	Talk:U.S._Città_di_Palermo	2718	==When will the idiocy end?==
4543838	4543838	Talk:U.S._Città_di_Palermo	2722	==GA Review==
4543838	4543838	Talk:U.S._Città_di_Palermo	2725	== new transfer... can someone plz update ==
4543838	4543838	Talk:U.S._Città_di_Palermo	2729	== Orphaned references in [[:U.S. Città di Palermo]] ==
4543838	4543838	Talk:U.S._Città_di_Palermo	2731	==Shirts==
45786018	45786018	User_talk:Cakama~enwiki	2735	== Your account will be renamed ==
45786018	45786018	User_talk:Cakama~enwiki	2738	== Renamed ==
17356448	17356448	User_talk:70.52.230.207	2754	== May 2008 ==
315694	315694	Talk:Convulsive_therapy	2759	== External link not working ==
315694	315694	Talk:Convulsive_therapy	2762	== title change for article ==
315694	315694	Talk:Convulsive_therapy	2765	== References supporting this definition of shock therapy needed ==
21794614	21794614	User_talk:67.212.23.4	2779	== March 2009 ==
19230071	19230071	User_talk:61.217.224.44	2787	== September 2008 ==
41509042	41509042	Talk:Ju-Chin_Chu	2792	== Contested deletion ==
24553716	24553716	User_talk:69.183.19.130	2796	== October 2009 ==
30170590	30170590	User_talk:Kennyputers	2812	==[[Wikipedia:Criteria for speedy deletion|Speedy deletion]] nomination of [[:Olorundare Kehinde]]==
30170590	30170590	User_talk:Kennyputers	2814	== December 2010 ==
15411971	15411971	User_talk:Wellknownturtleearwax	2818	== January 2008 ==
45301772	45301772	User_talk:Redomar101	2823	== February 2015 ==
25882259	25882259	User_talk:64.223.120.182	2828	== January 2010 ==
5918903	21308864	User_talk:Shirt58/Archive_1	2833	==UA232, and the subjunctive==
5918903	21308864	User_talk:Shirt58/Archive_1	2839	==GREETINGS==
5918903	21308864	User_talk:Shirt58/Archive_1	2841	==borebkole==
5918903	21308864	User_talk:Shirt58/Archive_1	2844	== Re:Jon/Joan/Jaun Elia ==
5918903	21308864	User_talk:Shirt58/Archive_1	2847	== Et Tu, Shirt58 ==
5918903	21308864	User_talk:Shirt58/Archive_1	2849	== Articles you might like to edit, from SuggestBot ==
5918903	21308864	User_talk:Shirt58/Archive_1	2855	== Murali leg spin ==
5918903	21308864	User_talk:Shirt58/Archive_1	2857	== About [[Wikipedia:Reference_desk/Humanities#United states, a nation of swindlers]] ==
5918903	21308864	User_talk:Shirt58/Archive_1	2859	==Pwn==
5918903	21308864	User_talk:Shirt58/Archive_1	2861	==Loomis==
5918903	21308864	User_talk:Shirt58/Archive_1	2863	==Eeerie==
5918903	21308864	User_talk:Shirt58/Archive_1	2865	==Possums, hominids, dentists in Zagreb and related matters==
5918903	21308864	User_talk:Shirt58/Archive_1	2867	== [[:Image:OfficerBarbrady.jpg]] ==
5918903	21308864	User_talk:Shirt58/Archive_1	2869	== Helen Garner ==
5918903	21308864	User_talk:Shirt58/Archive_1	2873	== Articles you might like to edit, from SuggestBot ==
5918903	21308864	User_talk:Shirt58/Archive_1	2876	== Oneword ==
5918903	21308864	User_talk:Shirt58/Archive_1	2878	== [[Southern Marsupial Mole]] pic in taxobox not visible. ==
5918903	21308864	User_talk:Shirt58/Archive_1	2882	== Re &lt;shrugs shoulders, wry grin&gt; ==
5918903	21308864	User_talk:Shirt58/Archive_1	2885	==Ted Matthews==
5918903	21308864	User_talk:Shirt58/Archive_1	2887	=== Tyrenius's Guide to referencing ===
5918903	21308864	User_talk:Shirt58/Archive_1	2892	==Speedy deletion of [[:Cassiopedia]]==
5918903	21308864	User_talk:Shirt58/Archive_1	2894	== Articles you might like to edit, from SuggestBot ==
5918903	21308864	User_talk:Shirt58/Archive_1	2897	== MSA and Houli ==
5918903	21308864	User_talk:Shirt58/Archive_1	2899	== Generally accepted scholarly version of the Bible ==
5918903	21308864	User_talk:Shirt58/Archive_1	2901	==Redirect of [[:Abu Nacheem]]==
5918903	21308864	User_talk:Shirt58/Archive_1	2903	== Re:Einstein ==
5918903	21308864	User_talk:Shirt58/Archive_1	2905	== Bromocholorthingumyjigger ==
5918903	21308864	User_talk:Shirt58/Archive_1	2909	== Articles you might like to edit, from SuggestBot ==
5918903	21308864	User_talk:Shirt58/Archive_1	2912	== Your note ==
5918903	21308864	User_talk:Shirt58/Archive_1	2914	==Important vote at wiki-project rugby league==
5918903	21308864	User_talk:Shirt58/Archive_1	2916	==AfD nomination of Anna Wohlin==
5918903	21308864	User_talk:Shirt58/Archive_1	2918	== Articles you might like to edit, from SuggestBot ==
5918903	21308864	User_talk:Shirt58/Archive_1	2921	== Can't find [[Wikipedia:Articles for deletion/Baxter Basics]] discussion ==
5918903	21308864	User_talk:Shirt58/Archive_1	2924	== Need &quot;strong break&quot; or &quot;hard break&quot; wikicode to separate quotes in [[Kabir#Poetry]] ==
5918903	21308864	User_talk:Shirt58/Archive_1	2931	==ITN==
5918903	21308864	User_talk:Shirt58/Archive_1	2933	== Children's ==
5918903	21308864	User_talk:Shirt58/Archive_1	2935	== Eliot Perlman ==
5918903	21308864	User_talk:Shirt58/Archive_1	2937	== &lt;nowiki&gt;&lt;nowiki&gt;{{cite}}  plus |date=year-month-day |access date=year-month-day URL muddling up help needed. &lt;/nowiki&gt;&lt;/nowiki&gt;==
5918903	21308864	User_talk:Shirt58/Archive_1	2940	== Articles you might like to edit, from SuggestBot ==
5918903	21308864	User_talk:Shirt58/Archive_1	2943	==Image copyright problem with File:HodderAndStoughton HarryTurtledove TheVictoriousOpposition Cover 2003.jpg==
5918903	21308864	User_talk:Shirt58/Archive_1	2945	==License tagging for File:HodderAndStoughton HarryTurtledove TheVictoriousOpposition Cover 2003.jpg==
5918903	25916375	User_talk:Shirt58/Archive_2	2949	== Tagging image duplicated on the Commons ==
5918903	25916375	User_talk:Shirt58/Archive_2	2952	==Irish experiment==
5918903	25916375	User_talk:Shirt58/Archive_2	2954	== Articles you might like to edit, from SuggestBot ==
5918903	25916375	User_talk:Shirt58/Archive_2	2957	== Re: Bill Harrigan ==
5918903	25916375	User_talk:Shirt58/Archive_2	2960	== Help needed for ref for move ==
5918903	25916375	User_talk:Shirt58/Archive_2	2962	== Wiki-table help needed - [[Nerds FC]] ==
5918903	25916375	User_talk:Shirt58/Archive_2	2965	== A fringe of leaves ==
5918903	25916375	User_talk:Shirt58/Archive_2	2967	== &quot;What Becomes of the Broken Hearted?&quot; help needed ==
5918903	25916375	User_talk:Shirt58/Archive_2	2971	== Irish Experiment ==
5918903	25916375	User_talk:Shirt58/Archive_2	2973	== Articles you might like to edit, from SuggestBot ==
5918903	25916375	User_talk:Shirt58/Archive_2	2976	==Orphaned non-free image (Image:Penguin Paperback 1977 PatrickWhite AFringeofLeaves.jpg)==
5918903	25916375	User_talk:Shirt58/Archive_2	2979	==Fair use rationale for File:BrisbaneLionsDesign.svg==
5918903	25916375	User_talk:Shirt58/Archive_2	2981	== The  Man Who Tasted Shapes ==
5918903	25916375	User_talk:Shirt58/Archive_2	2984	==Orphaned non-free media (File:Abacus 1993 RichardCytowic TheManWhoTastedShapes FrontCover.jpg)==
5918903	25916375	User_talk:Shirt58/Archive_2	2986	== Frank Duckworth and Tony Lewis ==
