article_id	talk_page_id	talk_page_title
26691012	26691012	Talk:Can't_Get_off_the_Phone
35061774	35061774	User_talk:Nishu_labh
25316276	25316276	User_talk:67.174.2.57
18380725	18380725	Talk:Grenadian_general_election,_2008
39022607	39022607	User_talk:67.1.39.145
47041864	47041864	User_talk:82.69.49.209
18113352	18113352	User_talk:75.9.92.73
42675695	42675695	User_talk:68.195.22.103
33081623	33081623	User_talk:122.57.57.93
22721556	22721556	Talk:Borlaug_Dialogue
14572332	14572332	User_talk:Bontoft
29343150	29343150	Talk:Górnik_Wałbrzych_(football)
37956582	37956582	User_talk:183.91.13.206
29033883	29033883	User_talk:70.19.174.10
22842243	22676932	Talk:Surviving_U.S._veterans_of_World_War_II
44357374	44357374	User_talk:Ladi_Folarin
4813291	4813291	Talk:Football_League_Trophy
32995414	32995414	User_talk:Tomuchenergy247
11024131	11024131	Talk:Kommanditgesellschaft_auf_Aktien
38871233	38871233	User_talk:Da1982
8513870	8513870	User_talk:Foxhound101
21962894	21962894	User_talk:92.20.209.229
17858055	17858055	User_talk:71.96.216.51
12619229	12619229	Talk:Nimbochromis_linni
40268806	40268806	Talk:Robert_Lévy
13364593	13364593	User_talk:Beethoven12
41577941	41577941	User_talk:Aleksandrvladimirov
25059252	25059252	Talk:San_Felipe_de_Austin
43350796	43350796	Talk:Buso_Renkin/GA1
41328515	41328515	User_talk:Kulter20
16584829	16584829	User_talk:71.31.205.215
17583764	17583764	User_talk:71.71.125.243
9620508	9620508	User_talk:71.214.252.66
39878762	39878762	Talk:McKinsey
18396651	18396651	User_talk:Disneycotis
42945335	42945335	User_talk:70.186.142.90
34465066	34465066	User_talk:Heinelg
4715988	4715988	User_talk:Billymay
46788207	46788207	User_talk:Ramona_Stemkowski
6786302	6786302	User_talk:Angryxpeh
30847839	30847839	Talk:Egyptian_national_identity
36598646	36458881	Talk:Joseph_Fisher_(priest)
44184034	44184034	Talk:Bartolucci
6673991	6673991	Talk:List_of_Billboard_200_number-one_albums_of_1996
31287263	25484221	Talk:List_of_science_fiction_films_of_the_2010s
11667088	11667088	Talk:Westlake_Shopping_Center
22861919	22861919	User_talk:Jwilding1
5663390	5663390	Talk:An_Imaginary_Life
27772516	9826614	Talk:N-211_road_(Spain)
7662454	7662454	Talk:Northern_NSW_Football
43583343	43583343	User_talk:The_anal_destroyer_yumyum
46737175	46737175	User_talk:Yukkamukka
26304946	26304946	User_talk:24.230.70.217
36683035	36683035	User_talk:Creoleavie
21129580	21129580	Talk:Naval_Housing_Annex_Negishi
29338601	29338601	Talk:Hemal_Gunasekara
34261805	34261805	User_talk:86.173.12.178
39876446	39876446	Talk:De_Villagra
18785151	18785151	User_talk:72.221.75.76
25215465	25215465	Talk:Nahuel_Roselli
3850019	3850019	Talk:Monroe,_Green_County,_Wisconsin
7223417	7223417	Talk:Public_holidays_in_Bulgaria
45032603	45032603	Talk:Lygropia_memmialis
43670861	43670861	User_talk:59.97.113.146
33304454	27037501	Talk:American_University_of_the_Caribbean_(Haiti)
39536736	39536736	User_talk:122.164.24.192
15019344	15019344	User_talk:99.249.110.145
7511043	7511043	User_talk:Shadow274
2973010	11882498	Talk:Cyrus_the_Great/Archive_1
2973010	34603249	Talk:Cyrus_the_Great/Archive_2
2973010	34607188	Talk:Cyrus_the_Great/Archive_3
2973010	34620954	Talk:Cyrus_the_Great/Archive_4
2973010	181267	Talk:Cyrus_the_Great
20435607	20435607	Talk:Priscilla
15536886	15536886	Talk:Berean_Christadelphians
10690638	10690638	User_talk:71.172.66.205
37657475	37657475	User_talk:Mmhassan84
26616750	33786276	User_talk:142.24.9.170/Archive
26616750	26616750	User_talk:142.24.9.170
43775632	43775632	User_talk:74.83.217.234
33666933	33666933	User_talk:KatherineBarnard
8580474	8580474	Talk:Paul_Eltzbacher
2149392	2149392	Talk:Waterproofing
15775395	15775395	User_talk:86.153.18.107
21084181	21084181	User_talk:70.45.62.53
17831151	17831151	Talk:Nemti
30927215	30927215	Talk:List_of_number-one_singles_of_2009_(Finland)
20181727	20181727	Talk:Sycyna-Kolonia
31155098	31155098	Talk:Rehabilitation_Policy
30994721	30994721	Talk:Secret_Seven
9968256	9968256	User_talk:69.245.106.3
36330019	36330019	Talk:1997_World_Weightlifting_Championships_–_Men's_91_kg
32427270	32427270	User_talk:66.237.6.117
35782380	35782380	Talk:Takamasa_Sakai
36271545	36271545	User_talk:111.125.143.251
40852598	40852598	Talk:In_the_Club_(TV_series)
10710196	10710196	User_talk:81.111.100.49
13182699	13182699	User_talk:Zearr
22353506	22353506	Talk:Masumi_Uno
38212016	38212016	User_talk:69.179.6.235
40208352	40208352	Talk:Taimuraz_Karatsev
25412223	25412223	Talk:WASP-19b
34863779	34863779	Talk:Lovesexy_Tour
17393888	17393888	User_talk:99.243.172.253
32699114	32699114	User_talk:211.31.24.18
24923947	24923947	User_talk:98.231.83.7
9846003	9846003	User_talk:Rocker550
4933620	4933620	User_talk:69.116.226.126
13978136	13978136	Talk:Esholt/Comments
43369575	43369575	Talk:Trichonyssodrys_cinctus
43137723	43137723	Talk:Haenkea_zischkai
11133230	11133230	Talk:Good_Enough_(Evanescence_song)
41591676	38425307	Talk:Cop_in_Drag
6419789	6419789	Talk:Gesine_Schwan
7723248	7723248	Talk:David_Franklin
35482855	35482855	Talk:Multivariate_cryptography
8648475	8648475	User_talk:Erneygirl
13711514	13711514	Talk:All_Mine
15355289	15355289	User_talk:75.155.211.223
47328369	47328369	Talk:Francis_Barnard_(cricketer)
24182008	24182008	User_talk:Marco.manso
30648154	30648154	Talk:N-gumla
27243414	27243414	Talk:Jan_Smallenbroek
15005471	15005471	Talk:Project_Looking_Glass
11888529	11888529	User_talk:The_Scrungies
24909555	24909555	Talk:Baja_Prog_–_Live_in_Mexico_'99
32300499	32300499	Talk:E_Is_For_Extinction
7261490	7261490	Talk:Braid_(band)
29662380	29662380	User_talk:Iqramhussain
23296255	23296255	User_talk:82.143.224.130
10507408	10507408	Talk:Hermas_(freedman)
2875923	2875923	User_talk:KHM03/Archive_3
35500220	35500220	Talk:Amictic_lake
24770709	24770709	User_talk:98.199.248.16
21825549	21825549	Talk:William_Carey_Mathes
23501865	23501865	User_talk:Wacko_macho
37424222	37424222	User_talk:38.96.192.35
26916623	26916623	User_talk:90.152.180.152
40969768	40969768	Talk:Ćorović
23952312	23952312	Talk:Santo_Antônio_River_(Santa_Catarina)
40816948	40816948	User_talk:123.51.50.225
32043438	32043438	Talk:Extrafusal_muscle_fiber
32883345	32883345	Talk:Salomó
42475888	42475888	Talk:Bush_legs
24310064	24310064	User_talk:Fitzpatrickconsultation
24157946	24157946	Talk:Dicanica
15937744	15937744	User_talk:Toast_land
44347357	38734053	Talk:Grand_Post_Office
11912080	11912080	Talk:Bill_Short
8534593	8534593	User_talk:172.189.229.72
16899630	15605527	Talk:Life_Begins_at_40
18032218	18032218	Talk:L'Anse-au-Clair
15838542	15838542	User_talk:Rsannn
37291344	37291344	User_talk:MystikalGaming
34999903	34999903	Talk:Lee_Juck
33819927	33819927	Talk:Kel_Glare
11805079	11805079	Talk:Gorlice_County
45413788	45413788	User_talk:98.194.1.201
2535738	2535738	Talk:Talbot
8635378	8635378	Talk:Ludlow_epoch
20830002	20830002	Talk:Roger_Schjerva
23213521	23213521	Talk:MTV_Unplugged_(Julieta_Venegas_album)/Comments
21184618	21184618	User_talk:75.26.165.31
25922667	25922667	User_talk:149.106.192.131
47416622	47416622	User_talk:Bwanderwoman
7234543	7234543	Talk:Sorrow_of_the_Angels
13335902	13335902	User_talk:CalebMichaels
39873827	39873827	User_talk:66.222.38.154
24992107	24992107	Talk:Bob_Callies_Elementary_School
39738376	39738376	Talk:1589_in_Scotland
44065315	13361769	Talk:Bob_McKenzie_(footballer)
15315379	15315379	User_talk:Peoplelikech
32045783	32045783	User_talk:70.64.70.136
37149999	37149999	Talk:Wetterhahn
11479882	11479882	User_talk:208.53.138.157
32746384	32746384	User_talk:Jackie_88-11
16206950	16206950	User_talk:Lcxox3
33432150	33430463	Talk:USS_Concord_(1828)
32994299	32994299	Talk:Pat_Twohill
44312394	44312394	User_talk:207.99.173.14
34773980	34704068	Talk:Meditation_in_the_Ravidassia_religion
23662884	23662884	User_talk:Tyfynain
40422659	40422659	Talk:Arga-class_tugboat
13288683	13288683	User_talk:Amywalls
45742418	45742418	User_talk:Angela16~enwiki
25680259	25680259	User_talk:Kpgreen
36081926	36081926	User_talk:109.231.221.196
8249240	8249240	User_talk:Zaccarpenter
21142081	21142081	User_talk:Edmariemia305
33404342	33404342	User_talk:Bcpsea
17321589	17321589	User_talk:76.234.109.30
31231924	31231924	User_talk:Denilson11111
24166044	24166044	Talk:Santa_Maria_in_Aquiro
7057227	7057227	Talk:Benizelos_Roufos
32082262	32082262	Talk:United_States_Assistant_Secretary_for_European_and_Eurasian_Affairs
28436866	28436866	Talk:ORV_Sagar_Kanya
47046670	47046670	User_talk:Reborn5000
27584170	27584170	Talk:Jocelyn_Solis-Reyes
36964019	36964019	Talk:Edward_Patrick_Roche
27859886	27859886	User_talk:Plugshop
24025163	24025163	Talk:Bulbophyllum_pectinatum
6674733	6674733	Talk:Passin'_Thru_(James_Gang_album)
27896942	27896942	User_talk:Candleflicker
25156052	25156052	Talk:Antigoni_Douka
26248953	26248953	User_talk:Bahamaslocal
28845074	28845074	User_talk:Ftgubyui_byu8ib7yuoi9
17100181	17100181	User_talk:Juveker
11375399	11375399	Talk:North_Arm,_Queensland
27009178	27009178	Talk:Parnell,_Grattan_Township,_Michigan
21218525	16279494	Talk:2008_MEAC_Men's_Basketball_Tournament
46598965	46598965	User_talk:AlaskaArticleEditor315/TWA
10888348	10888348	Talk:Rachel_Jackson/Comments
39444106	39444106	User_talk:194.168.34.106
30849767	30849767	Talk:Antragsdelikt
28894242	28894242	User_talk:WiseOak89
40419025	40419025	User_talk:Ablaine2
39795247	39795247	Talk:Sheep_farming_in_New_Zealand
42638083	42638083	User_talk:109.151.34.245
43141317	43141317	Talk:2014–15_Nemzeti_Bajnokság_I_(men's_handball)
46859820	46859820	Talk:Penny_Barg
37229481	37229481	Talk:Machaerium_(fly)
35608169	35608169	Talk:(20179)_1996_XX31
15529167	15529167	User_talk:Paranoid78
44052442	44052442	Talk:Scytovirin
13229198	13229198	Talk:Synthetic_underlying_position
43042125	43042125	User_talk:Msstanna4
24652729	24652729	User_talk:59.177.97.54
18721476	18721476	User_talk:Billybobjoe2323
13927903	13927903	User_talk:69.67.80.23
9993939	9993939	User_talk:TomParker123
20461262	20461262	Talk:Stanley_(TV_series)
42399017	42399017	User_talk:106.192.144.127
35841826	35841826	Talk:John_Conroy/GA1
32675734	8829212	Talk:Jesse_Powell_(album)
45184395	45184395	User_talk:JackHenries
25346196	25346196	Talk:Ilkley_Playhouse
29196217	29196217	Talk:Pagramantis
18456605	18456605	Talk:Julian_the_Apostate/Archive_2
27291179	27291179	User_talk:93.107.128.183
32984471	32984471	Talk:Tristano_(album)
33452381	33452381	Talk:Electron_deficiency
39816569	39816569	User_talk:76.119.188.152
15929645	15929645	Talk:Grand_Lodge_of_Nebraska
14784738	14784738	Talk:Linkbelt_Oval
17239305	17239305	Talk:66934_Kálalová
13675597	13675597	User_talk:D3ppah0lic
36756492	36756492	User_talk:James_Foley_Smathers
4686870	4686870	User_talk:24.23.137.168
15283809	15283809	User_talk:91.108.62.92
41826746	41826746	User_talk:88.105.195.82
8977106	8977106	User_talk:71.124.106.95
41547415	41547415	Talk:James_Bradshaw_(cricketer,_born_1902)
27871594	27871594	User_talk:87.202.52.141
34028830	34028830	Talk:Edward_S._Little
13151724	13151724	User_talk:WinternalSoftware
38396737	38396737	Talk:Version_3.0_(album)
12093301	12093301	User_talk:69.157.247.109
46629985	13746107	Talk:St_Gregory's_Minster,_Kirkdale
46680786	46680786	Talk:Sheldon_Adelson/Archives/2012
13043532	13043532	Talk:Novena_Square_Shopping_Mall
13525677	13525677	User_talk:Eggsandmayo2
20902390	20902390	User_talk:72.137.61.51
30421317	30421317	Talk:List_of_Zoboomafoo_episodes
21314857	21314857	User_talk:96.238.252.73
36651263	36651263	User_talk:86.45.189.142
14791275	14791275	User_talk:LosCatrachos15
30232764	30232764	Talk:Big_Guy_and_Rusty_the_Boy_Robot_(TV_series)
25817417	25817417	User_talk:167.93.84.95
605149	605149	Talk:Myrmidon
31336907	6616714	Talk:Mohammed_El_Senussi
10398615	10398615	User_talk:74.109.168.79
35677214	35677214	Talk:Chookhia
13352568	13352568	User_talk:Johnnyglitz
44387431	44387431	User_talk:Arsendis
29160455	29160455	Talk:Lotus_Mark_IX
33562367	33562367	User_talk:68.98.122.216
31664748	31664748	User_talk:Tahriran_company
40733313	40733313	Talk:Rahim_Khan
15208866	15208866	Talk:Odani_Castle
15658344	15658344	User_talk:168.216.33.77
31448251	31448251	User_talk:67.253.33.166
19253886	19253886	User_talk:162.84.212.143
30356750	30356750	User_talk:Irish_gleek_baby
4436073	4436073	User_talk:Reynolmd
42069585	42069585	User_talk:Janti.Soubar
43512680	43512566	Talk:Army_Aviation_Badge_(Philippines)
40367523	40367523	User_talk:Arthistoryforeveryone
9949991	9949991	Talk:Dioscoreales
1044476	1044476	Talk:Little_Feat_(album)
23845016	23845016	Talk:How_Glory_Goes
5078950	5078950	User_talk:Don't_piss_off_the_Capn,_bitch
16303063	16303063	User_talk:64.110.201.103
21471051	21471051	User_talk:69.65.86.190
36514749	36514749	Talk:Zevon_Archibald
37190761	37190761	User_talk:175.39.11.160
33699144	33699144	User_talk:Knoxen
34252299	34252299	Talk:Acid_strength
42650748	5290916	Talk:Weekly_Young_Magazine
9966381	9966381	Talk:Heliconia_tortuosa
19270459	19270459	User_talk:125.237.198.20
45899807	45899807	User_talk:Iamnew~enwiki
43995485	43995485	Talk:Pierre_Valmera
34741209	34741209	User_talk:67.240.154.133
20104370	20104370	Talk:Holendry_Dobrowskie
27485040	27485040	Talk:Thomas_Joseph_Riley
18286577	18286577	User_talk:Bullseye408
22479220	22479220	User_talk:24.141.254.103
36401931	36401931	Talk:Continental_Congress_2.0
11349908	11349908	User_talk:Avadan2066
36131271	36131271	User_talk:69.249.198.29
12117799	12117799	Talk:Ellis_Guitars
14339086	14339086	User_talk:Melholeisfound
47205555	47205555	User_talk:Felixpappilardi098
30029225	30029225	User_talk:Ohyouvegotgreeneyes
6453557	6453557	Talk:Jon_Lynn_Christensen
41928816	41928816	User_talk:115.84.140.85
35421423	35421423	Talk:Workers'_Party_(Paraguay)
17966796	17966796	User_talk:122.27.250.213
46493277	46493277	User_talk:KZand
17830294	17830294	User_talk:75.158.131.68
32819399	32819399	User_talk:Bgivertz
42352501	12107157	Talk:Alexander_Kharitonov_(ice_hockey)
6653801	6653801	Talk:When_I_Look_Down_That_Road
47678012	47678012	User_talk:110.20.157.155
33772587	33772587	User_talk:Mercymount
22937008	22937008	User_talk:24.77.41.24
27990007	27990007	Talk:Stadionul_Orășenesc_(Bălți)
24625941	24625941	Talk:Rancho_Cañada_de_Capay
24948187	24948187	User_talk:TigerNightmare
17408067	17408067	User_talk:Halo3addict.brute
42423367	42423367	User_talk:27.111.71.90
17374961	17374961	Talk:Acanthorhodeus
18502534	18502534	User_talk:84.164.246.113
17865229	17865229	User_talk:76.171.117.147
26942540	26942540	User_talk:Joecultrera
30335914	30335914	User_talk:76.255.122.126
24353233	23502333	Talk:Riozinho_River_(Amazonas)
7651626	7651626	Talk:Fusion_rules
27057197	27057197	User_talk:FCW4Life
32761198	32761198	User_talk:99.255.226.134
11775314	11775314	User_talk:Hoshiz
11362689	11362689	User_talk:Solllss
26921717	26921717	User_talk:79.125.234.55
41449904	34833158	Talk:Jo_Kyung-ran
39972490	39972490	Talk:Engelberger
29275730	29275730	User_talk:24.22.122.144
46249133	19361219	Talk:Bhuvana_Chandra
46740022	46740022	User_talk:DavidCarterAccount
43940862	43940862	Talk:Sanctuary_Forest
37202697	37202697	User_talk:Doomduck456
20538064	20538064	User_talk:68.192.49.216
25452354	25452354	User_talk:173.48.90.102
45644975	45644975	User_talk:Scdawg14
21804198	21804198	User_talk:138.210.182.45
41795995	41795995	Talk:Umi-a-Liloa
35527495	35527495	Talk:Jordan_Wolfson
14419865	14419865	Talk:Leyton_Buzzards
12906254	12906254	User_talk:58.175.34.168
13607348	13607348	User_talk:76.24.114.190
36065524	36065524	Talk:Michael_Shor
42308123	42308123	User_talk:76.189.70.107
37125458	37125458	Talk:Ice_(1998_film)
34378570	34378570	User_talk:Alexanderaminwain
36111856	36111856	Talk:Joy_Schoonhoven
7655128	7655128	Talk:Coat_of_arms_of_Birmingham
40682145	40682145	User_talk:75.43.223.22
17459473	17459473	User_talk:Sephiroth8930stm
1264988	1264988	User_talk:Big_smelly_troll
22412984	22412984	User_talk:116.71.184.26
17564962	17564962	Talk:Joabe_Batista_Pereira
26609684	26609684	Talk:AL-1095
27672768	27672768	Talk:Berghuis_v._Thompkins/GA1
31875972	31875972	Talk:Survivors_(Max_Roach_album)
46087443	46087443	User_talk:Souheilreaiche~enwiki
11546552	11546552	User_talk:James_liu_000
40546185	40546185	Talk:Phoxacromion_kaneharai
3092494	3092494	Talk:Light_It_Up_(Stromkern_album)
17457050	17457050	Talk:Leonard_Garcia
40636702	40636702	User_talk:95.155.7.240
44310404	44310404	User_talk:76.16.237.3
17860793	17860793	Talk:Indiana,_Ontario
22412235	22412235	User_talk:Rumple_teazer_539
14887769	14887769	Talk:Gerald_Shapiro_(composer)
44449095	44449095	User_talk:Curty2293
18653862	18653862	User_talk:74.78.24.30
30829901	30829901	User_talk:Yomandavid
25367791	25367791	User_talk:Raqumine
45870404	45870404	User_talk:Gunk~enwiki
27896195	27896195	Talk:Pterogeniidae
14698503	14698503	User_talk:75.24.93.81
14900788	14900788	Talk:Rafael_López_(handballer)
30189143	30189143	User_talk:68.194.231.250
13349208	13349208	User_talk:69.111.105.72
41138529	41138529	Talk:Theodore_Zichy
10343300	10343300	Talk:Pepper_MaShay
28060220	28060220	Talk:National_Union_of_Students_Wales
9071492	9071492	Talk:Haitian_Vodou_and_sexual_orientation
23805782	23805782	User_talk:86.165.156.42
15412391	15412391	User_talk:82.45.114.214
6568869	6568869	Talk:Butler,_Kentucky
16797562	16797562	Talk:List_of_Trinity_Blood_light_novels
34748172	2640282	Talk:List_of_municipalities_and_communities_in_Greece_(1997–2010)
16798499	16798499	User_talk:69.225.92.162
28317364	28317364	Talk:Alvania_freitasi
45259362	45259362	Talk:ソニックカラーズ
44508880	44508880	User_talk:Raycemorrow
19374706	21816684	Talk:German–Soviet_Credit_Agreement_(1939)/Archive_1
19374706	7266013	Talk:German–Soviet_Credit_Agreement_(1939)
33630199	33630199	User_talk:68.45.213.15
41396084	41396084	Talk:QuebecAir_Flight_321
33864937	33864937	Talk:KNSE
33683507	33683507	Talk:Zahra_Dowlatabadi
6440869	6440869	Talk:Jarrett_Jack
38100777	38100777	User_talk:50.80.56.101
38315366	38315366	User_talk:119.56.125.92
10200702	10200702	Talk:John_Frederick_I,_Elector_of_Saxony
21547006	21547006	Talk:Rasi_Salai_Dam
16880779	16880779	User_talk:Mattbaldrick
21914007	21914007	User_talk:68.184.117.155
32692073	32692073	User_talk:75.61.134.172
7489570	7489570	Talk:Adel_Flaifel
28063426	28063426	Talk:Corynocarpus
9815132	9815132	User_talk:Eskllz
34984274	34984274	Talk:Pradeep_Tamta
41521239	41521239	User_talk:Factfinder246
40422393	40422393	User_talk:75.25.62.30
19697268	19697268	User_talk:74.65.233.103
15598886	15598886	User_talk:Soccer9393
23251174	23251174	User_talk:Chuan-7028
34527614	34527614	Talk:Pegnesischer_Blumenorden
46985876	46985876	Talk:The_Minister_Who_Falls_to_Pieces
25281837	25281837	User_talk:TheresaFudge
44414509	44414509	User_talk:109.147.218.230
34386013	34386013	User_talk:Shadowms12
26731038	26731038	User_talk:82.132.248.30
11292918	11292918	Talk:In_Your_Pocket_City_Guides
31438226	31438226	User_talk:Pattognozzi
36032484	36032484	User_talk:121.222.213.19
41268435	41268435	User_talk:141.140.157.93
33962700	33592203	Talk:Laufenburg_Ost_station
39285131	39285131	Talk:Sungan
26673456	26673456	User_talk:188.221.129.72
23448257	23448257	Talk:Jacoby_Creek_Charter_School_District
26402657	26402657	User_talk:75.54.112.251
6287647	6287647	Talk:Massachusetts_(Because_of_You_Our_Land_is_Free)
41437274	41437274	User_talk:Sontaran6
17592554	17573287	Talk:Hachure_map
46689709	46689709	User_talk:185.34.28.184
